time,observed,predicted,fixed_day0_anchor,model,pooling_mode,context,cell_line,density,dose,mix,component
11.0,3319.126666666667,2201.4483005074867,false,load_plus_tolerant_growth_context,linked_global,coculture,A2780Naive+A2780cis,20k,1.0,50-50,resistant
12.0,1939.1216666666667,2154.5093051125546,false,load_plus_tolerant_growth_context,linked_global,coculture,A2780Naive+A2780cis,20k,1.0,50-50,resistant
13.0,3037.8416666666667,2084.827586672887,false,load_plus_tolerant_growth_context,linked_global,coculture,A2780Naive+A2780cis,20k,1.0,50-50,resistant
14.0,1923.26,2009.3308515490992,false,load_plus_tolerant_growth_context,linked_global,coculture,A2780Naive+A2780cis,20k,1.0,50-50,resistant
0.0,50.25,50.25,true,load_plus_tolerant_growth_context,linked_global,coculture,A2780Naive+A2780cis,20k,1.0,75-25,sensitive
1.0,216.94833333333335,98.43278715012013,false,load_plus_tolerant_growth_context,linked_global,coculture,A2780Naive+A2780cis,20k,1.0,75-25,sensitive
2.0,395.03833333333336,189.66135121981662,false,load_plus_tolerant_growth_context,linked_global,coculture,A2780Naive+A2780cis,20k,1.0,75-25,sensitive
3.0,575.9033333333333,353.561312641831,false,load_plus_tolerant_growth_context,linked_global,coculture,A2780Naive+A2780cis,20k,1.0,75-25,sensitive
4.0,750.965,542.5616390512978,false,load_plus_tolerant_growth_context,linked_global,coculture,A2780Naive+A2780cis,20k,1.0,75-25,sensitive
5.0,1098.7666666666667,721.3152585803778,false,load_plus_tolerant_growth_context,linked_global,coculture,A2780Naive+A2780cis,20k,1.0,75-25,sensitive
6.0,1222.9466666666665,906.6217443933684,false,load_plus_tolerant_growth_context,linked_global,coculture,A2780Naive+A2780cis,20k,1.0,75-25,sensitive
7.0,1636.885,1104.8427443644364,false,load_plus_tolerant_growth_context,linked_global,coculture,A2780Naive+A2780cis,20k,1.0,75-25,sensitive
8.0,1417.09,1305.4459133566097,false,load_plus_tolerant_growth_context,linked_global,coculture,A2780Naive+A2780cis,20k,1.0,75-25,sensitive
9.0,1830.3733333333337,1484.0716102247802,false,load_plus_tolerant_growth_context,linked_global,coculture,A2780Naive+A2780cis,20k,1.0,75-25,sensitive
10.0,2137.61,1620.8157672631187,false,load_plus_tolerant_growth_context,linked_global,coculture,A2780Naive+A2780cis,20k,1.0,75-25,sensitive
11.0,2132.978333333333,1716.8539138785425,false,load_plus_tolerant_growth_context,linked_global,coculture,A2780Naive+A2780cis,20k,1.0,75-25,sensitive
12.0,1500.195,1786.0658469497068,false,load_plus_tolerant_growth_context,linked_global,coculture,A2780Naive+A2780cis,20k,1.0,75-25,sensitive
13.0,1762.6516666666669,1840.3915513064628,false,load_plus_tolerant_growth_context,linked_global,coculture,A2780Naive+A2780cis,20k,1.0,75-25,sensitive
14.0,1454.5266666666666,1886.3418716505528,false,load_plus_tolerant_growth_context,linked_global,coculture,A2780Naive+A2780cis,20k,1.0,75-25,sensitive
0.0,16.75,16.75,true,load_plus_tolerant_growth_context,linked_global,coculture,A2780Naive+A2780cis,20k,1.0,75-25,resistant
1.0,26.93166666666667,27.844109425433402,false,load_plus_tolerant_growth_context,linked_global,coculture,A2780Naive+A2780cis,20k,1.0,75-25,resistant
2.0,42.105,46.293729444110156,false,load_plus_tolerant_growth_context,linked_global,coculture,A2780Naive+A2780cis,20k,1.0,75-25,resistant
3.0,64.44166666666668,76.95136945811227,false,load_plus_tolerant_growth_context,linked_global,coculture,A2780Naive+A2780cis,20k,1.0,75-25,resistant
4.0,128.0016666666667,127.69037227774415,false,load_plus_tolerant_growth_context,linked_global,coculture,A2780Naive+A2780cis,20k,1.0,75-25,resistant
5.0,186.15166666666664,210.87245398245756,false,load_plus_tolerant_growth_context,linked_global,coculture,A2780Naive+A2780cis,20k,1.0,75-25,resistant
6.0,262.3983333333333,344.4134842756792,false,load_plus_tolerant_growth_context,linked_global,coculture,A2780Naive+A2780cis,20k,1.0,75-25,resistant
7.0,430.875,547.5388444349456,false,load_plus_tolerant_growth_context,linked_global,coculture,A2780Naive+A2780cis,20k,1.0,75-25,resistant
8.0,525.69,819.263757516342,false,load_plus_tolerant_growth_context,linked_global,coculture,A2780Naive+A2780cis,20k,1.0,75-25,resistant
9.0,900.48,1124.5054168695513,false,load_plus_tolerant_growth_context,linked_global,coculture,A2780Naive+A2780cis,20k,1.0,75-25,resistant
10.0,1261.5033333333333,1364.5174176801631,false,load_plus_tolerant_growth_context,linked_global,coculture,A2780Naive+A2780cis,20k,1.0,75-25,resistant
11.0,1896.801666666667,1484.3628687510989,false,load_plus_tolerant_growth_context,linked_global,coculture,A2780Naive+A2780cis,20k,1.0,75-25,resistant
12.0,1271.0700000000004,1511.27026960928,false,load_plus_tolerant_growth_context,linked_global,coculture,A2780Naive+A2780cis,20k,1.0,75-25,resistant
13.0,2274.6516666666666,1491.6968904931418,false,load_plus_tolerant_growth_context,linked_global,coculture,A2780Naive+A2780cis,20k,1.0,75-25,resistant
14.0,1507.9783333333335,1454.1910152437272,false,load_plus_tolerant_growth_context,linked_global,coculture,A2780Naive+A2780cis,20k,1.0,75-25,resistant
0.0,25.0,25.0,true,load_plus_tolerant_growth_context,linked_global,coculture,A2780Naive+A2780cis,30k,1.0,25-75,sensitive
1.0,92.28666666666668,46.703304609704595,false,load_plus_tolerant_growth_context,linked_global,coculture,A2780Naive+A2780cis,30k,1.0,25-75,sensitive
2.0,166.93666666666667,85.9855239645471,false,load_plus_tolerant_growth_context,linked_global,coculture,A2780Naive+A2780cis,30k,1.0,25-75,sensitive
3.0,254.01833333333335,154.00164651173398,false,load_plus_tolerant_growth_context,linked_global,coculture,A2780Naive+A2780cis,30k,1.0,25-75,sensitive
4.0,304.3333333333333,230.9970469370564,false,load_plus_tolerant_growth_context,linked_global,coculture,A2780Naive+A2780cis,30k,1.0,25-75,sensitive
5.0,467.26833333333326,302.55668968162905,false,load_plus_tolerant_growth_context,linked_global,coculture,A2780Naive+A2780cis,30k,1.0,25-75,sensitive
6.0,478.9883333333334,373.4520760365383,false,load_plus_tolerant_growth_context,linked_global,coculture,A2780Naive+A2780cis,30k,1.0,25-75,sensitive
7.0,644.6283333333333,439.6225144829089,false,load_plus_tolerant_growth_context,linked_global,coculture,A2780Naive+A2780cis,30k,1.0,25-75,sensitive
8.0,433.00666666666666,493.0849802969131,false,load_plus_tolerant_growth_context,linked_global,coculture,A2780Naive+A2780cis,30k,1.0,25-75,sensitive
9.0,360.13166666666666,534.9629841306798,false,load_plus_tolerant_growth_context,linked_global,coculture,A2780Naive+A2780cis,30k,1.0,25-75,sensitive
10.0,420.3900000000001,572.0946765315134,false,load_plus_tolerant_growth_context,linked_global,coculture,A2780Naive+A2780cis,30k,1.0,25-75,sensitive
11.0,492.47499999999997,608.5509939066213,false,load_plus_tolerant_growth_context,linked_global,coculture,A2780Naive+A2780cis,30k,1.0,25-75,sensitive
12.0,788.84,645.711327903128,false,load_plus_tolerant_growth_context,linked_global,coculture,A2780Naive+A2780cis,30k,1.0,25-75,sensitive
13.0,1077.7166666666667,683.9379077335152,false,load_plus_tolerant_growth_context,linked_global,coculture,A2780Naive+A2780cis,30k,1.0,25-75,sensitive
14.0,921.545,723.2782531099467,false,load_plus_tolerant_growth_context,linked_global,coculture,A2780Naive+A2780cis,30k,1.0,25-75,sensitive
0.0,75.0,75.0,true,load_plus_tolerant_growth_context,linked_global,coculture,A2780Naive+A2780cis,30k,1.0,25-75,resistant
1.0,87.41333333333334,124.67318032029897,false,load_plus_tolerant_growth_context,linked_global,coculture,A2780Naive+A2780cis,30k,1.0,25-75,resistant
2.0,146.07000000000002,207.26862349442507,false,load_plus_tolerant_growth_context,linked_global,coculture,A2780Naive+A2780cis,30k,1.0,25-75,resistant
3.0,261.51,344.4483274089407,false,load_plus_tolerant_growth_context,linked_global,coculture,A2780Naive+A2780cis,30k,1.0,25-75,resistant
4.0,490.7949999999999,570.9869275877281,false,load_plus_tolerant_growth_context,linked_global,coculture,A2780Naive+A2780cis,30k,1.0,25-75,resistant
5.0,872.2133333333333,937.4264748599576,false,load_plus_tolerant_growth_context,linked_global,coculture,A2780Naive+A2780cis,30k,1.0,25-75,resistant
6.0,1398.1966666666667,1488.7414727575795,false,load_plus_tolerant_growth_context,linked_global,coculture,A2780Naive+A2780cis,30k,1.0,25-75,resistant
7.0,2656.3349999999996,2147.981599038934,false,load_plus_tolerant_growth_context,linked_global,coculture,A2780Naive+A2780cis,30k,1.0,25-75,resistant
8.0,2187.6316666666667,2624.572399102727,false,load_plus_tolerant_growth_context,linked_global,coculture,A2780Naive+A2780cis,30k,1.0,25-75,resistant
9.0,3209.313333333333,2822.4491622243095,false,load_plus_tolerant_growth_context,linked_global,coculture,A2780Naive+A2780cis,30k,1.0,25-75,resistant
10.0,3193.9033333333336,2854.8339454057405,false,load_plus_tolerant_growth_context,linked_global,coculture,A2780Naive+A2780cis,30k,1.0,25-75,resistant
11.0,3624.1133333333332,2831.093111556293,false,load_plus_tolerant_growth_context,linked_global,coculture,A2780Naive+A2780cis,30k,1.0,25-75,resistant
12.0,2743.473333333334,2790.840920611271,false,load_plus_tolerant_growth_context,linked_global,coculture,A2780Naive+A2780cis,30k,1.0,25-75,resistant
13.0,3918.6783333333333,2745.1578967725877,false,load_plus_tolerant_growth_context,linked_global,coculture,A2780Naive+A2780cis,30k,1.0,25-75,resistant
14.0,3231.2383333333332,2696.996464074944,false,load_plus_tolerant_growth_context,linked_global,coculture,A2780Naive+A2780cis,30k,1.0,25-75,resistant
0.0,50.0,50.0,true,load_plus_tolerant_growth_context,linked_global,coculture,A2780Naive+A2780cis,30k,1.0,50-50,sensitive
1.0,165.45833333333334,93.10211339722859,false,load_plus_tolerant_growth_context,linked_global,coculture,A2780Naive+A2780cis,30k,1.0,50-50,sensitive
2.0,282.01500000000004,170.2636537749122,false,load_plus_tolerant_growth_context,linked_global,coculture,A2780Naive+A2780cis,30k,1.0,50-50,sensitive
3.0,432.8383333333333,301.11516513987243,false,load_plus_tolerant_growth_context,linked_global,coculture,A2780Naive+A2780cis,30k,1.0,50-50,sensitive
4.0,607.8166666666667,447.0139939961021,false,load_plus_tolerant_growth_context,linked_global,coculture,A2780Naive+A2780cis,30k,1.0,50-50,sensitive
5.0,879.0050000000001,582.2602287210592,false,load_plus_tolerant_growth_context,linked_global,coculture,A2780Naive+A2780cis,30k,1.0,50-50,sensitive
6.0,947.1116666666667,715.5227575304206,false,load_plus_tolerant_growth_context,linked_global,coculture,A2780Naive+A2780cis,30k,1.0,50-50,sensitive
7.0,1412.7849999999999,841.2052291232958,false,load_plus_tolerant_growth_context,linked_global,coculture,A2780Naive+A2780cis,30k,1.0,50-50,sensitive
8.0,1018.185,944.2354816026306,false,load_plus_tolerant_growth_context,linked_global,coculture,A2780Naive+A2780cis,30k,1.0,50-50,sensitive
9.0,1172.4866666666667,1019.3167934878867,false,load_plus_tolerant_growth_context,linked_global,coculture,A2780Naive+A2780cis,30k,1.0,50-50,sensitive
10.0,1294.5683333333334,1076.217560669074,false,load_plus_tolerant_growth_context,linked_global,coculture,A2780Naive+A2780cis,30k,1.0,50-50,sensitive
11.0,1082.5033333333333,1125.158566664516,false,load_plus_tolerant_growth_context,linked_global,coculture,A2780Naive+A2780cis,30k,1.0,50-50,sensitive
12.0,1456.9150000000002,1171.0428039495132,false,load_plus_tolerant_growth_context,linked_global,coculture,A2780Naive+A2780cis,30k,1.0,50-50,sensitive
13.0,1700.3266666666666,1215.6144409796004,false,load_plus_tolerant_growth_context,linked_global,coculture,A2780Naive+A2780cis,30k,1.0,50-50,sensitive
14.0,1370.07,1259.386197478345,false,load_plus_tolerant_growth_context,linked_global,coculture,A2780Naive+A2780cis,30k,1.0,50-50,sensitive
0.0,50.0,50.0,true,load_plus_tolerant_growth_context,linked_global,coculture,A2780Naive+A2780cis,30k,1.0,50-50,resistant
1.0,53.36166666666666,83.114824863753,false,load_plus_tolerant_growth_context,linked_global,coculture,A2780Naive+A2780cis,30k,1.0,50-50,resistant
2.0,85.83833333333332,138.17041554854438,false,load_plus_tolerant_growth_context,linked_global,coculture,A2780Naive+A2780cis,30k,1.0,50-50,resistant
3.0,136.93666666666667,229.53873489401545,false,load_plus_tolerant_growth_context,linked_global,coculture,A2780Naive+A2780cis,30k,1.0,50-50,resistant
4.0,278.0416666666667,379.9705486287531,false,load_plus_tolerant_growth_context,linked_global,coculture,A2780Naive+A2780cis,30k,1.0,50-50,resistant
5.0,439.5783333333333,622.1985656915199,false,load_plus_tolerant_growth_context,linked_global,coculture,A2780Naive+A2780cis,30k,1.0,50-50,resistant
6.0,738.2216666666667,989.044475348183,false,load_plus_tolerant_growth_context,linked_global,coculture,A2780Naive+A2780cis,30k,1.0,50-50,resistant
7.0,1333.6733333333334,1459.0066795616367,false,load_plus_tolerant_growth_context,linked_global,coculture,A2780Naive+A2780cis,30k,1.0,50-50,resistant
8.0,1333.7316666666666,1877.8485553379223,false,load_plus_tolerant_growth_context,linked_global,coculture,A2780Naive+A2780cis,30k,1.0,50-50,resistant
9.0,2235.375,2117.9920072442333,false,load_plus_tolerant_growth_context,linked_global,coculture,A2780Naive+A2780cis,30k,1.0,50-50,resistant
10.0,2239.6666666666665,2187.1138657029496,false,load_plus_tolerant_growth_context,linked_global,coculture,A2780Naive+A2780cis,30k,1.0,50-50,resistant
11.0,2711.556666666667,2174.497879305111,false,load_plus_tolerant_growth_context,linked_global,coculture,A2780Naive+A2780cis,30k,1.0,50-50,resistant
12.0,2136.7833333333333,2132.773724091348,false,load_plus_tolerant_growth_context,linked_global,coculture,A2780Naive+A2780cis,30k,1.0,50-50,resistant
13.0,3352.3216666666667,2081.856950824101,false,load_plus_tolerant_growth_context,linked_global,coculture,A2780Naive+A2780cis,30k,1.0,50-50,resistant
14.0,2315.278333333333,2028.390255213727,false,load_plus_tolerant_growth_context,linked_global,coculture,A2780Naive+A2780cis,30k,1.0,50-50,resistant
0.0,75.0,75.0,true,load_plus_tolerant_growth_context,linked_global,coculture,A2780Naive+A2780cis,30k,1.0,75-25,sensitive
1.0,218.08333333333334,139.2011769167326,false,load_plus_tolerant_growth_context,linked_global,coculture,A2780Naive+A2780cis,30k,1.0,75-25,sensitive
2.0,356.52833333333336,252.90985040793697,false,load_plus_tolerant_growth_context,linked_global,coculture,A2780Naive+A2780cis,30k,1.0,75-25,sensitive
3.0,545.945,441.9816268448573,false,load_plus_tolerant_growth_context,linked_global,coculture,A2780Naive+A2780cis,30k,1.0,75-25,sensitive
4.0,755.7766666666666,649.6905216780505,false,load_plus_tolerant_growth_context,linked_global,coculture,A2780Naive+A2780cis,30k,1.0,75-25,sensitive
5.0,1013.1566666666666,841.573498083217,false,load_plus_tolerant_growth_context,linked_global,coculture,A2780Naive+A2780cis,30k,1.0,75-25,sensitive
6.0,1191.6316666666664,1030.6434608050652,false,load_plus_tolerant_growth_context,linked_global,coculture,A2780Naive+A2780cis,30k,1.0,75-25,sensitive
7.0,1758.6866666666667,1213.6773938435226,false,load_plus_tolerant_growth_context,linked_global,coculture,A2780Naive+A2780cis,30k,1.0,75-25,sensitive
8.0,1400.4566666666667,1373.622030108449,false,load_plus_tolerant_growth_context,linked_global,coculture,A2780Naive+A2780cis,30k,1.0,75-25,sensitive
9.0,1660.7133333333334,1494.286645616464,false,load_plus_tolerant_growth_context,linked_global,coculture,A2780Naive+A2780cis,30k,1.0,75-25,sensitive
10.0,2107.1266666666666,1576.122750634432,false,load_plus_tolerant_growth_context,linked_global,coculture,A2780Naive+A2780cis,30k,1.0,75-25,sensitive
11.0,1744.1750000000002,1632.0115959059924,false,load_plus_tolerant_growth_context,linked_global,coculture,A2780Naive+A2780cis,30k,1.0,75-25,sensitive
12.0,1827.7083333333333,1674.0293367126917,false,load_plus_tolerant_growth_context,linked_global,coculture,A2780Naive+A2780cis,30k,1.0,75-25,sensitive
13.0,1923.9083333333335,1709.0989557572464,false,load_plus_tolerant_growth_context,linked_global,coculture,A2780Naive+A2780cis,30k,1.0,75-25,sensitive
14.0,1647.07,1740.4638872072437,false,load_plus_tolerant_growth_context,linked_global,coculture,A2780Naive+A2780cis,30k,1.0,75-25,sensitive
0.0,25.0,25.0,true,load_plus_tolerant_growth_context,linked_global,coculture,A2780Naive+A2780cis,30k,1.0,75-25,resistant
1.0,28.45,41.5570467229822,false,load_plus_tolerant_growth_context,linked_global,coculture,A2780Naive+A2780cis,30k,1.0,75-25,resistant
2.0,45.685,69.08009429426552,false,load_plus_tolerant_growth_context,linked_global,coculture,A2780Naive+A2780cis,30k,1.0,75-25,resistant
3.0,72.71833333333332,114.7152215832615,false,load_plus_tolerant_growth_context,linked_global,coculture,A2780Naive+A2780cis,30k,1.0,75-25,resistant
4.0,127.53333333333332,189.61907459359006,false,load_plus_tolerant_growth_context,linked_global,coculture,A2780Naive+A2780cis,30k,1.0,75-25,resistant
5.0,211.36,309.8705246977145,false,load_plus_tolerant_growth_context,linked_global,coculture,A2780Naive+A2780cis,30k,1.0,75-25,resistant
6.0,311.8583333333333,494.0574397563045,false,load_plus_tolerant_growth_context,linked_global,coculture,A2780Naive+A2780cis,30k,1.0,75-25,resistant
