time,observed,predicted,fixed_day0_anchor,model,pooling_mode,density,mix,component
9.0,900.48,899.0705904734966,false,dual_transit_damage,partial_5pct,20k,75-25,resistant
10.0,1261.5033333333333,1207.5405217334135,false,dual_transit_damage,partial_5pct,20k,75-25,resistant
11.0,1896.801666666667,1513.9143073310408,false,dual_transit_damage,partial_5pct,20k,75-25,resistant
12.0,1271.0700000000004,1791.0675804645896,false,dual_transit_damage,partial_5pct,20k,75-25,resistant
13.0,2274.6516666666666,2026.4096207333996,false,dual_transit_damage,partial_5pct,20k,75-25,resistant
14.0,1507.9783333333335,2220.0836932423513,false,dual_transit_damage,partial_5pct,20k,75-25,resistant
0.0,25.0,25.0,true,dual_transit_damage,partial_5pct,30k,25-75,sensitive
1.0,92.28666666666668,36.68071333427899,false,dual_transit_damage,partial_5pct,30k,25-75,sensitive
2.0,166.93666666666667,73.13245990357412,false,dual_transit_damage,partial_5pct,30k,25-75,sensitive
3.0,254.01833333333335,149.10964297021465,false,dual_transit_damage,partial_5pct,30k,25-75,sensitive
4.0,304.3333333333333,270.7085280405582,false,dual_transit_damage,partial_5pct,30k,25-75,sensitive
5.0,467.26833333333326,422.29046936841434,false,dual_transit_damage,partial_5pct,30k,25-75,sensitive
6.0,478.9883333333334,565.1205811755138,false,dual_transit_damage,partial_5pct,30k,25-75,sensitive
7.0,644.6283333333333,659.7489284782556,false,dual_transit_damage,partial_5pct,30k,25-75,sensitive
8.0,433.00666666666666,693.2189325575679,false,dual_transit_damage,partial_5pct,30k,25-75,sensitive
9.0,360.13166666666666,679.863309843951,false,dual_transit_damage,partial_5pct,30k,25-75,sensitive
10.0,420.3900000000001,641.3176881770567,false,dual_transit_damage,partial_5pct,30k,25-75,sensitive
11.0,492.47499999999997,593.1467572926724,false,dual_transit_damage,partial_5pct,30k,25-75,sensitive
12.0,788.84,543.5442883181643,false,dual_transit_damage,partial_5pct,30k,25-75,sensitive
13.0,1077.7166666666667,496.0956938049255,false,dual_transit_damage,partial_5pct,30k,25-75,sensitive
14.0,921.545,452.10680807369897,false,dual_transit_damage,partial_5pct,30k,25-75,sensitive
0.0,75.0,75.0,true,dual_transit_damage,partial_5pct,30k,25-75,resistant
1.0,87.41333333333334,84.89941159318437,false,dual_transit_damage,partial_5pct,30k,25-75,resistant
2.0,146.07000000000002,118.70392938818001,false,dual_transit_damage,partial_5pct,30k,25-75,resistant
3.0,261.51,193.67098497322627,false,dual_transit_damage,partial_5pct,30k,25-75,resistant
4.0,490.7949999999999,346.1865975091683,false,dual_transit_damage,partial_5pct,30k,25-75,resistant
5.0,872.2133333333333,630.8080031714572,false,dual_transit_damage,partial_5pct,30k,25-75,resistant
6.0,1398.1966666666667,1085.5325143227406,false,dual_transit_damage,partial_5pct,30k,25-75,resistant
7.0,2656.3349999999996,1657.4341532012038,false,dual_transit_damage,partial_5pct,30k,25-75,resistant
8.0,2187.6316666666667,2197.494544554882,false,dual_transit_damage,partial_5pct,30k,25-75,resistant
9.0,3209.313333333333,2593.1917200908515,false,dual_transit_damage,partial_5pct,30k,25-75,resistant
10.0,3193.9033333333336,2843.453089685752,false,dual_transit_damage,partial_5pct,30k,25-75,resistant
11.0,3624.1133333333332,2998.983890260959,false,dual_transit_damage,partial_5pct,30k,25-75,resistant
12.0,2743.473333333334,3103.5365669581406,false,dual_transit_damage,partial_5pct,30k,25-75,resistant
13.0,3918.6783333333333,3181.8365837187866,false,dual_transit_damage,partial_5pct,30k,25-75,resistant
14.0,3231.2383333333332,3245.704908293804,false,dual_transit_damage,partial_5pct,30k,25-75,resistant
0.0,50.0,50.0,true,dual_transit_damage,partial_5pct,30k,50-50,sensitive
1.0,165.45833333333334,72.30952940792383,false,dual_transit_damage,partial_5pct,30k,50-50,sensitive
2.0,282.01500000000004,139.16294611720414,false,dual_transit_damage,partial_5pct,30k,50-50,sensitive
3.0,432.8383333333333,268.32489313399356,false,dual_transit_damage,partial_5pct,30k,50-50,sensitive
4.0,607.8166666666667,457.8249894441617,false,dual_transit_damage,partial_5pct,30k,50-50,sensitive
5.0,879.0050000000001,677.9865546277848,false,dual_transit_damage,partial_5pct,30k,50-50,sensitive
6.0,947.1116666666667,880.3755605280212,false,dual_transit_damage,partial_5pct,30k,50-50,sensitive
7.0,1412.7849999999999,1021.8646461670635,false,dual_transit_damage,partial_5pct,30k,50-50,sensitive
8.0,1018.185,1085.0798637942175,false,dual_transit_damage,partial_5pct,30k,50-50,sensitive
9.0,1172.4866666666667,1080.321956303886,false,dual_transit_damage,partial_5pct,30k,50-50,sensitive
10.0,1294.5683333333334,1031.346189262801,false,dual_transit_damage,partial_5pct,30k,50-50,sensitive
11.0,1082.5033333333333,960.4346240027372,false,dual_transit_damage,partial_5pct,30k,50-50,sensitive
12.0,1456.9150000000002,882.3605993067162,false,dual_transit_damage,partial_5pct,30k,50-50,sensitive
13.0,1700.3266666666666,805.0732213860864,false,dual_transit_damage,partial_5pct,30k,50-50,sensitive
14.0,1370.07,732.2063652798643,false,dual_transit_damage,partial_5pct,30k,50-50,sensitive
0.0,50.0,50.0,true,dual_transit_damage,partial_5pct,30k,50-50,resistant
1.0,53.36166666666666,56.569546493725916,false,dual_transit_damage,partial_5pct,30k,50-50,resistant
2.0,85.83833333333332,78.85612635448632,false,dual_transit_damage,partial_5pct,30k,50-50,resistant
3.0,136.93666666666667,127.44271993716812,false,dual_transit_damage,partial_5pct,30k,50-50,resistant
4.0,278.0416666666667,223.62615035881703,false,dual_transit_damage,partial_5pct,30k,50-50,resistant
5.0,439.5783333333333,398.6712549563038,false,dual_transit_damage,partial_5pct,30k,50-50,resistant
6.0,738.2216666666667,680.2961131114533,false,dual_transit_damage,partial_5pct,30k,50-50,resistant
7.0,1333.6733333333334,1062.980725138943,false,dual_transit_damage,partial_5pct,30k,50-50,resistant
8.0,1333.7316666666666,1489.520317135774,false,dual_transit_damage,partial_5pct,30k,50-50,resistant
9.0,2235.375,1882.4888024748363,false,dual_transit_damage,partial_5pct,30k,50-50,resistant
10.0,2239.6666666666665,2197.365491871978,false,dual_transit_damage,partial_5pct,30k,50-50,resistant
11.0,2711.556666666667,2433.9815898714314,false,dual_transit_damage,partial_5pct,30k,50-50,resistant
12.0,2136.7833333333333,2612.373460147926,false,dual_transit_damage,partial_5pct,30k,50-50,resistant
13.0,3352.3216666666667,2752.3340890106288,false,dual_transit_damage,partial_5pct,30k,50-50,resistant
14.0,2315.278333333333,2867.223768282302,false,dual_transit_damage,partial_5pct,30k,50-50,resistant
0.0,75.0,75.0,true,dual_transit_damage,partial_5pct,30k,75-25,sensitive
1.0,218.08333333333334,107.10393955899137,false,dual_transit_damage,partial_5pct,30k,75-25,sensitive
2.0,356.52833333333336,200.37866772748998,false,dual_transit_damage,partial_5pct,30k,75-25,sensitive
3.0,545.945,371.0333486771224,false,dual_transit_damage,partial_5pct,30k,75-25,sensitive
4.0,755.7766666666666,607.6652097989421,false,dual_transit_damage,partial_5pct,30k,75-25,sensitive
5.0,1013.1566666666666,872.5084546572501,false,dual_transit_damage,partial_5pct,30k,75-25,sensitive
6.0,1191.6316666666664,1117.3586129817438,false,dual_transit_damage,partial_5pct,30k,75-25,sensitive
7.0,1758.6866666666667,1303.758995337414,false,dual_transit_damage,partial_5pct,30k,75-25,sensitive
8.0,1400.4566666666667,1413.4093225174934,false,dual_transit_damage,partial_5pct,30k,75-25,sensitive
9.0,1660.7133333333334,1447.5792425113739,false,dual_transit_damage,partial_5pct,30k,75-25,sensitive
10.0,2107.1266666666666,1420.7309921498122,false,dual_transit_damage,partial_5pct,30k,75-25,sensitive
11.0,1744.1750000000002,1352.5831932144129,false,dual_transit_damage,partial_5pct,30k,75-25,sensitive
12.0,1827.7083333333333,1261.5751145153458,false,dual_transit_damage,partial_5pct,30k,75-25,sensitive
13.0,1923.9083333333335,1161.5022161845086,false,dual_transit_damage,partial_5pct,30k,75-25,sensitive
14.0,1647.07,1061.1110210566248,false,dual_transit_damage,partial_5pct,30k,75-25,sensitive
0.0,25.0,25.0,true,dual_transit_damage,partial_5pct,30k,75-25,resistant
1.0,28.45,28.270382759912792,false,dual_transit_damage,partial_5pct,30k,75-25,resistant
2.0,45.685,39.30258193978521,false,dual_transit_damage,partial_5pct,30k,75-25,resistant
3.0,72.71833333333332,63.035549831469496,false,dual_transit_damage,partial_5pct,30k,75-25,resistant
4.0,127.53333333333332,109.18478907893076,false,dual_transit_damage,partial_5pct,30k,75-25,resistant
5.0,211.36,192.35374408118648,false,dual_transit_damage,partial_5pct,30k,75-25,resistant
6.0,311.8583333333333,329.15396515169834,false,dual_transit_damage,partial_5pct,30k,75-25,resistant
7.0,585.2883333333333,531.0920099177374,false,dual_transit_damage,partial_5pct,30k,75-25,resistant
8.0,720.1316666666667,795.5282930297776,false,dual_transit_damage,partial_5pct,30k,75-25,resistant
9.0,1168.5216666666668,1101.4462230599215,false,dual_transit_damage,partial_5pct,30k,75-25,resistant
10.0,1358.1716666666664,1416.4203519280313,false,dual_transit_damage,partial_5pct,30k,75-25,resistant
11.0,1719.3033333333333,1711.2850010242794,false,dual_transit_damage,partial_5pct,30k,75-25,resistant
12.0,1458.7166666666665,1970.315716519028,false,dual_transit_damage,partial_5pct,30k,75-25,resistant
13.0,2386.6633333333334,2190.8695657869753,false,dual_transit_damage,partial_5pct,30k,75-25,resistant
14.0,1738.6666666666667,2377.3812607700997,false,dual_transit_damage,partial_5pct,30k,75-25,resistant
0.0,16.75,16.75,true,dual_transit_load_scaled,partial_5pct,20k,25-75,sensitive
1.0,99.62333333333333,28.866778749338437,false,dual_transit_load_scaled,partial_5pct,20k,25-75,sensitive
2.0,151.64666666666665,69.67565587217365,false,dual_transit_load_scaled,partial_5pct,20k,25-75,sensitive
3.0,256.715,153.6933704148476,false,dual_transit_load_scaled,partial_5pct,20k,25-75,sensitive
4.0,308.39166666666665,283.97160189955554,false,dual_transit_load_scaled,partial_5pct,20k,25-75,sensitive
5.0,458.41,446.8121118133813,false,dual_transit_load_scaled,partial_5pct,20k,25-75,sensitive
6.0,443.1983333333333,613.9038700933927,false,dual_transit_load_scaled,partial_5pct,20k,25-75,sensitive
7.0,684.745,753.2129215317118,false,dual_transit_load_scaled,partial_5pct,20k,25-75,sensitive
8.0,381.4466666666667,846.5827577396254,false,dual_transit_load_scaled,partial_5pct,20k,25-75,sensitive
9.0,434.4266666666667,899.0840414810986,false,dual_transit_load_scaled,partial_5pct,20k,25-75,sensitive
10.0,381.8066666666667,927.8732412572602,false,dual_transit_load_scaled,partial_5pct,20k,25-75,sensitive
11.0,827.9266666666667,947.103249804163,false,dual_transit_load_scaled,partial_5pct,20k,25-75,sensitive
12.0,564.2466666666667,963.9234101751761,false,dual_transit_load_scaled,partial_5pct,20k,25-75,sensitive
13.0,1105.2716666666665,980.789138650477,false,dual_transit_load_scaled,partial_5pct,20k,25-75,sensitive
14.0,404.80333333333334,997.489309026013,false,dual_transit_load_scaled,partial_5pct,20k,25-75,sensitive
0.0,50.25,50.25,true,dual_transit_load_scaled,partial_5pct,20k,25-75,resistant
1.0,88.58666666666666,56.96625826936405,false,dual_transit_load_scaled,partial_5pct,20k,25-75,resistant
2.0,143.335,80.03873792904501,false,dual_transit_load_scaled,partial_5pct,20k,25-75,resistant
3.0,247.62666666666667,132.089866658489,false,dual_transit_load_scaled,partial_5pct,20k,25-75,resistant
4.0,494.3083333333334,242.2649736751618,false,dual_transit_load_scaled,partial_5pct,20k,25-75,resistant
5.0,903.3716666666666,464.48051244531734,false,dual_transit_load_scaled,partial_5pct,20k,25-75,resistant
6.0,1360.0966666666666,865.8028451453184,false,dual_transit_load_scaled,partial_5pct,20k,25-75,resistant
7.0,2438.3766666666666,1448.971972122531,false,dual_transit_load_scaled,partial_5pct,20k,25-75,resistant
8.0,1945.3233333333335,2060.672031783809,false,dual_transit_load_scaled,partial_5pct,20k,25-75,resistant
9.0,3250.286666666667,2505.612739282567,false,dual_transit_load_scaled,partial_5pct,20k,25-75,resistant
10.0,3135.64,2740.7558467505423,false,dual_transit_load_scaled,partial_5pct,20k,25-75,resistant
11.0,3987.5866666666666,2835.984810803337,false,dual_transit_load_scaled,partial_5pct,20k,25-75,resistant
12.0,2308.2483333333334,2862.0333940348787,false,dual_transit_load_scaled,partial_5pct,20k,25-75,resistant
13.0,3826.773333333333,2863.001585636127,false,dual_transit_load_scaled,partial_5pct,20k,25-75,resistant
14.0,2159.3716666666664,2862.996076123008,false,dual_transit_load_scaled,partial_5pct,20k,25-75,resistant
0.0,33.5,33.5,true,dual_transit_load_scaled,partial_5pct,20k,50-50,sensitive
1.0,154.28,56.629121744431274,false,dual_transit_load_scaled,partial_5pct,20k,50-50,sensitive
2.0,285.20666666666665,130.5425734632306,false,dual_transit_load_scaled,partial_5pct,20k,50-50,sensitive
3.0,425.075,270.58858111470397,false,dual_transit_load_scaled,partial_5pct,20k,50-50,sensitive
4.0,562.615,470.4865120242092,false,dual_transit_load_scaled,partial_5pct,20k,50-50,sensitive
5.0,850.4516666666667,705.7663137146402,false,dual_transit_load_scaled,partial_5pct,20k,50-50,sensitive
6.0,932.2550000000001,941.6376079995152,false,dual_transit_load_scaled,partial_5pct,20k,50-50,sensitive
7.0,1392.045,1142.1074501150572,false,dual_transit_load_scaled,partial_5pct,20k,50-50,sensitive
8.0,999.73,1282.4320405564802,false,dual_transit_load_scaled,partial_5pct,20k,50-50,sensitive
9.0,1287.6316666666664,1360.6145366227495,false,dual_transit_load_scaled,partial_5pct,20k,50-50,sensitive
10.0,1285.185,1394.122853722612,false,dual_transit_load_scaled,partial_5pct,20k,50-50,sensitive
11.0,1589.9216666666669,1404.1184577905967,false,dual_transit_load_scaled,partial_5pct,20k,50-50,sensitive
12.0,1183.66,1404.9824630120988,false,dual_transit_load_scaled,partial_5pct,20k,50-50,sensitive
13.0,1283.0133333333333,1403.721364123669,false,dual_transit_load_scaled,partial_5pct,20k,50-50,sensitive
14.0,1010.3066666666667,1402.9228679644705,false,dual_transit_load_scaled,partial_5pct,20k,50-50,sensitive
0.0,33.5,33.5,true,dual_transit_load_scaled,partial_5pct,20k,50-50,resistant
1.0,51.281666666666666,37.96479435495691,false,dual_transit_load_scaled,partial_5pct,20k,50-50,resistant
2.0,89.81333333333333,53.20919547697068,false,dual_transit_load_scaled,partial_5pct,20k,50-50,resistant
3.0,141.95833333333334,87.11565573850724,false,dual_transit_load_scaled,partial_5pct,20k,50-50,resistant
4.0,269.67333333333335,157.38634175730917,false,dual_transit_load_scaled,partial_5pct,20k,50-50,resistant
5.0,503.14333333333326,296.42204539760854,false,dual_transit_load_scaled,partial_5pct,20k,50-50,resistant
6.0,640.2366666666667,548.587441264557,false,dual_transit_load_scaled,partial_5pct,20k,50-50,resistant
7.0,1228.7583333333334,938.2799889116969,false,dual_transit_load_scaled,partial_5pct,20k,50-50,resistant
8.0,1159.7433333333333,1410.4425623876573,false,dual_transit_load_scaled,partial_5pct,20k,50-50,resistant
9.0,2141.5383333333334,1836.3777151299173,false,dual_transit_load_scaled,partial_5pct,20k,50-50,resistant
10.0,2331.901666666666,2126.4447400677445,false,dual_transit_load_scaled,partial_5pct,20k,50-50,resistant
11.0,3319.126666666667,2285.4500083110393,false,dual_transit_load_scaled,partial_5pct,20k,50-50,resistant
12.0,1939.1216666666667,2360.3692040631804,false,dual_transit_load_scaled,partial_5pct,20k,50-50,resistant
13.0,3037.8416666666667,2391.5585441052913,false,dual_transit_load_scaled,partial_5pct,20k,50-50,resistant
14.0,1923.26,2402.434551260924,false,dual_transit_load_scaled,partial_5pct,20k,50-50,resistant
0.0,50.25,50.25,true,dual_transit_load_scaled,partial_5pct,20k,75-25,sensitive
1.0,216.94833333333335,83.57317602454371,false,dual_transit_load_scaled,partial_5pct,20k,75-25,sensitive
2.0,395.03833333333336,186.04979974778058,false,dual_transit_load_scaled,partial_5pct,20k,75-25,sensitive
3.0,575.9033333333333,369.52044121336064,false,dual_transit_load_scaled,partial_5pct,20k,75-25,sensitive
4.0,750.965,618.1316588801665,false,dual_transit_load_scaled,partial_5pct,20k,75-25,sensitive
5.0,1098.7666666666667,901.179023407359,false,dual_transit_load_scaled,partial_5pct,20k,75-25,sensitive
6.0,1222.9466666666665,1183.9840983943304,false,dual_transit_load_scaled,partial_5pct,20k,75-25,sensitive
7.0,1636.885,1433.9988734614185,false,dual_transit_load_scaled,partial_5pct,20k,75-25,sensitive
8.0,1417.09,1625.7285105939384,false,dual_transit_load_scaled,partial_5pct,20k,75-25,sensitive
9.0,1830.3733333333337,1747.4777090138773,false,dual_transit_load_scaled,partial_5pct,20k,75-25,sensitive
10.0,2137.61,1805.505795113842,false,dual_transit_load_scaled,partial_5pct,20k,75-25,sensitive
11.0,2132.978333333333,1818.6585380766785,false,dual_transit_load_scaled,partial_5pct,20k,75-25,sensitive
12.0,1500.195,1807.1589840698102,false,dual_transit_load_scaled,partial_5pct,20k,75-25,sensitive
13.0,1762.6516666666669,1785.414832114557,false,dual_transit_load_scaled,partial_5pct,20k,75-25,sensitive
14.0,1454.5266666666666,1761.2797908447565,false,dual_transit_load_scaled,partial_5pct,20k,75-25,sensitive
0.0,16.75,16.75,true,dual_transit_load_scaled,partial_5pct,20k,75-25,resistant
1.0,26.93166666666667,18.976375757278326,false,dual_transit_load_scaled,partial_5pct,20k,75-25,resistant
2.0,42.105,26.5381596791595,false,dual_transit_load_scaled,partial_5pct,20k,75-25,resistant
3.0,64.44166666666668,43.17245935914682,false,dual_transit_load_scaled,partial_5pct,20k,75-25,resistant
