workbook,sheet,series,day,value
ce0_25S75R.xlsx,75Resistant_Untreated,N Samples,9.0,3.0
ce0_25S75R.xlsx,75Resistant_Untreated,Mean Cells,9.0,2446.549
ce0_25S75R.xlsx,75Resistant_Untreated,SD Cells,9.0,199.09489981413364
ce0_25S75R.xlsx,75Resistant_Untreated,SEM Cells,9.0,114.94749400197163
ce0_25S75R.xlsx,75Resistant_Untreated,N Samples,10.0,3.0
ce0_25S75R.xlsx,75Resistant_Untreated,Mean Cells,10.0,1824.6076666666668
ce0_25S75R.xlsx,75Resistant_Untreated,SD Cells,10.0,98.77050269353357
ce0_25S75R.xlsx,75Resistant_Untreated,SEM Cells,10.0,57.02517631810627
ce0_25S75R.xlsx,75Resistant_Untreated,N Samples,11.0,3.0
ce0_25S75R.xlsx,75Resistant_Untreated,Mean Cells,11.0,3249.732
ce0_25S75R.xlsx,75Resistant_Untreated,SD Cells,11.0,45.08286850900241
ce0_25S75R.xlsx,75Resistant_Untreated,SEM Cells,11.0,26.028606269513045
ce0_25S75R.xlsx,75Resistant_Untreated,N Samples,12.0,3.0
ce0_25S75R.xlsx,75Resistant_Untreated,Mean Cells,12.0,1631.7306666666666
ce0_25S75R.xlsx,75Resistant_Untreated,SD Cells,12.0,89.74348165930121
ce0_25S75R.xlsx,75Resistant_Untreated,SEM Cells,12.0,51.8134232940118
ce0_25S75R.xlsx,75Resistant_Untreated,N Samples,13.0,3.0
ce0_25S75R.xlsx,75Resistant_Untreated,Mean Cells,13.0,2673.605666666667
ce0_25S75R.xlsx,75Resistant_Untreated,SD Cells,13.0,83.96703462867636
ce0_25S75R.xlsx,75Resistant_Untreated,SEM Cells,13.0,48.478390045920925
ce0_25S75R.xlsx,75Resistant_Untreated,N Samples,14.0,3.0
ce0_25S75R.xlsx,75Resistant_Untreated,Mean Cells,14.0,1684.9116666666669
ce0_25S75R.xlsx,75Resistant_Untreated,SD Cells,14.0,179.07982016222078
ce0_25S75R.xlsx,75Resistant_Untreated,SEM Cells,14.0,103.39178237708795
ce0_50S50R.xlsx,50Sensitive_Untreated,N Samples,0.0,3.0
ce0_50S50R.xlsx,50Sensitive_Untreated,Mean Cells,0.0,49.9
ce0_50S50R.xlsx,50Sensitive_Untreated,SD Cells,0.0,0.0
ce0_50S50R.xlsx,50Sensitive_Untreated,SEM Cells,0.0,0.0
ce0_50S50R.xlsx,50Sensitive_Untreated,N Samples,1.0,3.0
ce0_50S50R.xlsx,50Sensitive_Untreated,Mean Cells,1.0,28.14232253
ce0_50S50R.xlsx,50Sensitive_Untreated,SD Cells,1.0,6.69247899886517
ce0_50S50R.xlsx,50Sensitive_Untreated,SEM Cells,1.0,3.863904551540723
ce0_50S50R.xlsx,50Sensitive_Untreated,N Samples,2.0,3.0
ce0_50S50R.xlsx,50Sensitive_Untreated,Mean Cells,2.0,81.63553239333334
ce0_50S50R.xlsx,50Sensitive_Untreated,SD Cells,2.0,23.82292725386531
ce0_50S50R.xlsx,50Sensitive_Untreated,SEM Cells,2.0,13.75417346290401
ce0_50S50R.xlsx,50Sensitive_Untreated,N Samples,3.0,3.0
ce0_50S50R.xlsx,50Sensitive_Untreated,Mean Cells,3.0,213.78726853333333
ce0_50S50R.xlsx,50Sensitive_Untreated,SD Cells,3.0,54.78120391304936
ce0_50S50R.xlsx,50Sensitive_Untreated,SEM Cells,3.0,31.62794282573083
ce0_50S50R.xlsx,50Sensitive_Untreated,N Samples,4.0,3.0
ce0_50S50R.xlsx,50Sensitive_Untreated,Mean Cells,4.0,572.6799768666666
ce0_50S50R.xlsx,50Sensitive_Untreated,SD Cells,4.0,48.83254797218043
ce0_50S50R.xlsx,50Sensitive_Untreated,SEM Cells,4.0,28.193484716953687
ce0_50S50R.xlsx,50Sensitive_Untreated,N Samples,5.0,3.0
ce0_50S50R.xlsx,50Sensitive_Untreated,Mean Cells,5.0,1364.0345290000002
ce0_50S50R.xlsx,50Sensitive_Untreated,SD Cells,5.0,84.82480902629855
ce0_50S50R.xlsx,50Sensitive_Untreated,SEM Cells,5.0,48.97362632529207
ce0_50S50R.xlsx,50Sensitive_Untreated,N Samples,6.0,3.0
ce0_50S50R.xlsx,50Sensitive_Untreated,Mean Cells,6.0,953.8250386333334
ce0_50S50R.xlsx,50Sensitive_Untreated,SD Cells,6.0,105.23427263894433
ce0_50S50R.xlsx,50Sensitive_Untreated,SEM Cells,6.0,60.757035636068984
ce0_50S50R.xlsx,50Sensitive_Untreated,N Samples,7.0,3.0
ce0_50S50R.xlsx,50Sensitive_Untreated,Mean Cells,7.0,1761.812153
ce0_50S50R.xlsx,50Sensitive_Untreated,SD Cells,7.0,63.02231922786068
ce0_50S50R.xlsx,50Sensitive_Untreated,SEM Cells,7.0,36.385952971159895
ce0_50S50R.xlsx,50Sensitive_Untreated,N Samples,8.0,3.0
ce0_50S50R.xlsx,50Sensitive_Untreated,Mean Cells,8.0,2030.139352
ce0_50S50R.xlsx,50Sensitive_Untreated,SD Cells,8.0,230.2098669547704
ce0_50S50R.xlsx,50Sensitive_Untreated,SEM Cells,8.0,132.91172865644464
ce0_50S50R.xlsx,50Sensitive_Untreated,N Samples,9.0,3.0
ce0_50S50R.xlsx,50Sensitive_Untreated,Mean Cells,9.0,2096.135146666667
ce0_50S50R.xlsx,50Sensitive_Untreated,SD Cells,9.0,158.46839497410468
ce0_50S50R.xlsx,50Sensitive_Untreated,SEM Cells,9.0,91.49177049634729
ce0_50S50R.xlsx,50Sensitive_Untreated,N Samples,10.0,3.0
ce0_50S50R.xlsx,50Sensitive_Untreated,Mean Cells,10.0,2398.7996143333335
ce0_50S50R.xlsx,50Sensitive_Untreated,SD Cells,10.0,177.4079387232743
ce0_50S50R.xlsx,50Sensitive_Untreated,SEM Cells,10.0,102.42652117825905
ce0_50S50R.xlsx,50Sensitive_Untreated,N Samples,11.0,3.0
ce0_50S50R.xlsx,50Sensitive_Untreated,Mean Cells,11.0,2851.6789353333334
ce0_50S50R.xlsx,50Sensitive_Untreated,SD Cells,11.0,115.58276796715799
ce0_50S50R.xlsx,50Sensitive_Untreated,SEM Cells,11.0,66.73174219952072
ce0_50S50R.xlsx,50Sensitive_Untreated,N Samples,12.0,3.0
ce0_50S50R.xlsx,50Sensitive_Untreated,Mean Cells,12.0,2548.58696
ce0_50S50R.xlsx,50Sensitive_Untreated,SD Cells,12.0,167.60898963964527
ce0_50S50R.xlsx,50Sensitive_Untreated,SEM Cells,12.0,96.7690952870504
ce0_50S50R.xlsx,50Sensitive_Untreated,N Samples,13.0,3.0
ce0_50S50R.xlsx,50Sensitive_Untreated,Mean Cells,13.0,2881.326543333333
ce0_50S50R.xlsx,50Sensitive_Untreated,SD Cells,13.0,295.7133588599841
ce0_50S50R.xlsx,50Sensitive_Untreated,SEM Cells,13.0,170.73018734078025
ce0_50S50R.xlsx,50Sensitive_Untreated,N Samples,14.0,3.0
ce0_50S50R.xlsx,50Sensitive_Untreated,Mean Cells,14.0,2774.949845666666
ce0_50S50R.xlsx,50Sensitive_Untreated,SD Cells,14.0,567.9419559542417
ce0_50S50R.xlsx,50Sensitive_Untreated,SEM Cells,14.0,327.9014411542641
ce0_50S50R.xlsx,50Resistant_Untreated,N Samples,0.0,3.0
ce0_50S50R.xlsx,50Resistant_Untreated,Mean Cells,0.0,49.9
ce0_50S50R.xlsx,50Resistant_Untreated,SD Cells,0.0,0.0
ce0_50S50R.xlsx,50Resistant_Untreated,SEM Cells,0.0,0.0
ce0_50S50R.xlsx,50Resistant_Untreated,N Samples,1.0,3.0
ce0_50S50R.xlsx,50Resistant_Untreated,Mean Cells,1.0,34.930323333333334
ce0_50S50R.xlsx,50Resistant_Untreated,SD Cells,1.0,8.003782640235396
ce0_50S50R.xlsx,50Resistant_Untreated,SEM Cells,1.0,4.62098606187516
ce0_50S50R.xlsx,50Resistant_Untreated,N Samples,2.0,3.0
ce0_50S50R.xlsx,50Resistant_Untreated,Mean Cells,2.0,59.401543333333336
ce0_50S50R.xlsx,50Resistant_Untreated,SD Cells,2.0,14.820145702392168
ce0_50S50R.xlsx,50Resistant_Untreated,SEM Cells,2.0,8.556415110705593
ce0_50S50R.xlsx,50Resistant_Untreated,N Samples,3.0,3.0
ce0_50S50R.xlsx,50Resistant_Untreated,Mean Cells,3.0,105.14539333333335
ce0_50S50R.xlsx,50Resistant_Untreated,SD Cells,3.0,26.15743620181708
ce0_50S50R.xlsx,50Resistant_Untreated,SEM Cells,3.0,15.102002832429555
ce0_50S50R.xlsx,50Resistant_Untreated,N Samples,4.0,3.0
ce0_50S50R.xlsx,50Resistant_Untreated,Mean Cells,4.0,218.274
ce0_50S50R.xlsx,50Resistant_Untreated,SD Cells,4.0,29.429004755343115
ce0_50S50R.xlsx,50Resistant_Untreated,SEM Cells,4.0,16.990843817480126
ce0_50S50R.xlsx,50Resistant_Untreated,N Samples,5.0,3.0
ce0_50S50R.xlsx,50Resistant_Untreated,Mean Cells,5.0,401.8941333333333
ce0_50S50R.xlsx,50Resistant_Untreated,SD Cells,5.0,58.2899447534763
ce0_50S50R.xlsx,50Resistant_Untreated,SEM Cells,5.0,33.65371529446796
ce0_50S50R.xlsx,50Resistant_Untreated,N Samples,6.0,3.0
ce0_50S50R.xlsx,50Resistant_Untreated,Mean Cells,6.0,348.39776666666666
ce0_50S50R.xlsx,50Resistant_Untreated,SD Cells,6.0,46.49398770963111
ce0_50S50R.xlsx,50Resistant_Untreated,SEM Cells,6.0,26.843316319854672
ce0_50S50R.xlsx,50Resistant_Untreated,N Samples,7.0,3.0
ce0_50S50R.xlsx,50Resistant_Untreated,Mean Cells,7.0,538.1780666666667
ce0_50S50R.xlsx,50Resistant_Untreated,SD Cells,7.0,36.411070550085896
ce0_50S50R.xlsx,50Resistant_Untreated,SEM Cells,7.0,21.021941383574546
ce0_50S50R.xlsx,50Resistant_Untreated,N Samples,8.0,3.0
ce0_50S50R.xlsx,50Resistant_Untreated,Mean Cells,8.0,748.2513333333333
ce0_50S50R.xlsx,50Resistant_Untreated,SD Cells,8.0,73.13772767746708
ce0_50S50R.xlsx,50Resistant_Untreated,SEM Cells,8.0,42.226086762503165
ce0_50S50R.xlsx,50Resistant_Untreated,N Samples,9.0,3.0
ce0_50S50R.xlsx,50Resistant_Untreated,Mean Cells,9.0,815.8371333333333
ce0_50S50R.xlsx,50Resistant_Untreated,SD Cells,9.0,70.60103054321046
ce0_50S50R.xlsx,50Resistant_Untreated,SEM Cells,9.0,40.76152398918755
ce0_50S50R.xlsx,50Resistant_Untreated,N Samples,10.0,3.0
ce0_50S50R.xlsx,50Resistant_Untreated,Mean Cells,10.0,605.9174333333333
ce0_50S50R.xlsx,50Resistant_Untreated,SD Cells,10.0,66.5639597021041
ce0_50S50R.xlsx,50Resistant_Untreated,SEM Cells,10.0,38.43072005233721
ce0_50S50R.xlsx,50Resistant_Untreated,N Samples,11.0,3.0
ce0_50S50R.xlsx,50Resistant_Untreated,Mean Cells,11.0,905.2924666666667
ce0_50S50R.xlsx,50Resistant_Untreated,SD Cells,11.0,146.65397493768634
ce0_50S50R.xlsx,50Resistant_Untreated,SEM Cells,11.0,84.67071190800185
ce0_50S50R.xlsx,50Resistant_Untreated,N Samples,12.0,3.0
ce0_50S50R.xlsx,50Resistant_Untreated,Mean Cells,12.0,496.2327
ce0_50S50R.xlsx,50Resistant_Untreated,SD Cells,12.0,43.68147226925851
ce0_50S50R.xlsx,50Resistant_Untreated,SEM Cells,12.0,25.219509773255574
ce0_50S50R.xlsx,50Resistant_Untreated,N Samples,13.0,3.0
ce0_50S50R.xlsx,50Resistant_Untreated,Mean Cells,13.0,678.3244333333333
ce0_50S50R.xlsx,50Resistant_Untreated,SD Cells,13.0,126.85085142695527
ce0_50S50R.xlsx,50Resistant_Untreated,SEM Cells,13.0,73.23737321828585
ce0_50S50R.xlsx,50Resistant_Untreated,N Samples,14.0,3.0
ce0_50S50R.xlsx,50Resistant_Untreated,Mean Cells,14.0,422.3096666666667
ce0_50S50R.xlsx,50Resistant_Untreated,SD Cells,14.0,42.22438210919531
ce0_50S50R.xlsx,50Resistant_Untreated,SEM Cells,14.0,24.378258377109532
ce0_75S25R.xlsx,75Sensitive_Untreated,N Samples,0.0,3.0
ce0_75S25R.xlsx,75Sensitive_Untreated,Mean Cells,0.0,74.85
ce0_75S25R.xlsx,75Sensitive_Untreated,SD Cells,0.0,0.0
ce0_75S25R.xlsx,75Sensitive_Untreated,SEM Cells,0.0,0.0
ce0_75S25R.xlsx,75Sensitive_Untreated,N Samples,1.0,3.0
ce0_75S25R.xlsx,75Sensitive_Untreated,Mean Cells,1.0,30.907330246666664
ce0_75S25R.xlsx,75Sensitive_Untreated,SD Cells,1.0,6.882725647882982
ce0_75S25R.xlsx,75Sensitive_Untreated,SEM Cells,1.0,3.973743505563581
ce0_75S25R.xlsx,75Sensitive_Untreated,N Samples,2.0,3.0
ce0_75S25R.xlsx,75Sensitive_Untreated,Mean Cells,2.0,96.66439045
ce0_75S25R.xlsx,75Sensitive_Untreated,SD Cells,2.0,8.760361394710584
ce0_75S25R.xlsx,75Sensitive_Untreated,SEM Cells,2.0,5.0577970094345615
ce0_75S25R.xlsx,75Sensitive_Untreated,N Samples,3.0,3.0
ce0_75S25R.xlsx,75Sensitive_Untreated,Mean Cells,3.0,246.1283565
ce0_75S25R.xlsx,75Sensitive_Untreated,SD Cells,3.0,47.82025917233557
ce0_75S25R.xlsx,75Sensitive_Untreated,SEM Cells,3.0,27.609039505865614
ce0_75S25R.xlsx,75Sensitive_Untreated,N Samples,4.0,3.0
ce0_75S25R.xlsx,75Sensitive_Untreated,Mean Cells,4.0,733.1077160666667
ce0_75S25R.xlsx,75Sensitive_Untreated,SD Cells,4.0,78.44898622840049
ce0_75S25R.xlsx,75Sensitive_Untreated,SEM Cells,4.0,45.29254331662027
ce0_75S25R.xlsx,75Sensitive_Untreated,N Samples,5.0,3.0
ce0_75S25R.xlsx,75Sensitive_Untreated,Mean Cells,5.0,1347.571952
ce0_75S25R.xlsx,75Sensitive_Untreated,SD Cells,5.0,178.68645364670343
ce0_75S25R.xlsx,75Sensitive_Untreated,SEM Cells,5.0,103.16467211346382
ce0_75S25R.xlsx,75Sensitive_Untreated,N Samples,6.0,3.0
ce0_75S25R.xlsx,75Sensitive_Untreated,Mean Cells,6.0,1164.9052083
ce0_75S25R.xlsx,75Sensitive_Untreated,SD Cells,6.0,208.6731105795166
ce0_75S25R.xlsx,75Sensitive_Untreated,SEM Cells,6.0,120.47747656572045
ce0_75S25R.xlsx,75Sensitive_Untreated,N Samples,7.0,3.0
ce0_75S25R.xlsx,75Sensitive_Untreated,Mean Cells,7.0,1861.0936726666666
ce0_75S25R.xlsx,75Sensitive_Untreated,SD Cells,7.0,212.2805210985883
ce0_75S25R.xlsx,75Sensitive_Untreated,SEM Cells,7.0,122.560215999984
ce0_75S25R.xlsx,75Sensitive_Untreated,N Samples,8.0,3.0
ce0_75S25R.xlsx,75Sensitive_Untreated,Mean Cells,8.0,2326.417863
ce0_75S25R.xlsx,75Sensitive_Untreated,SD Cells,8.0,209.30503273500292
ce0_75S25R.xlsx,75Sensitive_Untreated,SEM Cells,8.0,120.84231699229738
ce0_75S25R.xlsx,75Sensitive_Untreated,N Samples,9.0,3.0
ce0_75S25R.xlsx,75Sensitive_Untreated,Mean Cells,9.0,2216.042014
ce0_75S25R.xlsx,75Sensitive_Untreated,SD Cells,9.0,285.98314813117423
ce0_75S25R.xlsx,75Sensitive_Untreated,SEM Cells,9.0,165.11244755723007
ce0_75S25R.xlsx,75Sensitive_Untreated,N Samples,10.0,3.0
ce0_75S25R.xlsx,75Sensitive_Untreated,Mean Cells,10.0,2734.5024690000005
ce0_75S25R.xlsx,75Sensitive_Untreated,SD Cells,10.0,360.73245915654076
ce0_75S25R.xlsx,75Sensitive_Untreated,SEM Cells,10.0,208.2689823994645
ce0_75S25R.xlsx,75Sensitive_Untreated,N Samples,11.0,3.0
ce0_75S25R.xlsx,75Sensitive_Untreated,Mean Cells,11.0,2770.232909
ce0_75S25R.xlsx,75Sensitive_Untreated,SD Cells,11.0,203.90353146105377
ce0_75S25R.xlsx,75Sensitive_Untreated,SEM Cells,11.0,117.72375877775472
ce0_75S25R.xlsx,75Sensitive_Untreated,N Samples,12.0,3.0
ce0_75S25R.xlsx,75Sensitive_Untreated,Mean Cells,12.0,3008.747222
ce0_75S25R.xlsx,75Sensitive_Untreated,SD Cells,12.0,303.21461068685807
ce0_75S25R.xlsx,75Sensitive_Untreated,SEM Cells,12.0,175.0610371022851
ce0_75S25R.xlsx,75Sensitive_Untreated,N Samples,13.0,3.0
ce0_75S25R.xlsx,75Sensitive_Untreated,Mean Cells,13.0,3096.448919666667
ce0_75S25R.xlsx,75Sensitive_Untreated,SD Cells,13.0,300.1003224469709
ce0_75S25R.xlsx,75Sensitive_Untreated,SEM Cells,13.0,173.26300194865215
ce0_75S25R.xlsx,75Sensitive_Untreated,N Samples,14.0,3.0
ce0_75S25R.xlsx,75Sensitive_Untreated,Mean Cells,14.0,3013.985455666667
ce0_75S25R.xlsx,75Sensitive_Untreated,SD Cells,14.0,73.49876875416984
ce0_75S25R.xlsx,75Sensitive_Untreated,SEM Cells,14.0,42.434533925326015
ce0_75S25R.xlsx,25Resistant_Untreated,N Samples,0.0,3.0
ce0_75S25R.xlsx,25Resistant_Untreated,Mean Cells,0.0,24.95
ce0_75S25R.xlsx,25Resistant_Untreated,SD Cells,0.0,0.0
ce0_75S25R.xlsx,25Resistant_Untreated,SEM Cells,0.0,0.0
ce0_75S25R.xlsx,25Resistant_Untreated,N Samples,1.0,3.0
ce0_75S25R.xlsx,25Resistant_Untreated,Mean Cells,1.0,23.11705247
ce0_75S25R.xlsx,25Resistant_Untreated,SD Cells,1.0,2.3589164686584185
ce0_75S25R.xlsx,25Resistant_Untreated,SEM Cells,1.0,1.3619210581757795
ce0_75S25R.xlsx,25Resistant_Untreated,N Samples,2.0,3.0
ce0_75S25R.xlsx,25Resistant_Untreated,Mean Cells,2.0,39.51724537
ce0_75S25R.xlsx,25Resistant_Untreated,SD Cells,2.0,3.9585163091985116
ce0_75S25R.xlsx,25Resistant_Untreated,SEM Cells,2.0,2.285450456707285
ce0_75S25R.xlsx,25Resistant_Untreated,N Samples,3.0,3.0
ce0_75S25R.xlsx,25Resistant_Untreated,Mean Cells,3.0,59.61574074
ce0_75S25R.xlsx,25Resistant_Untreated,SD Cells,3.0,4.583283472807369
ce0_75S25R.xlsx,25Resistant_Untreated,SEM Cells,3.0,2.6461599467976975
ce0_75S25R.xlsx,25Resistant_Untreated,N Samples,4.0,3.0
ce0_75S25R.xlsx,25Resistant_Untreated,Mean Cells,4.0,109.35096449333332
ce0_75S25R.xlsx,25Resistant_Untreated,SD Cells,4.0,11.880502225606872
ce0_75S25R.xlsx,25Resistant_Untreated,SEM Cells,4.0,6.859211158062076
ce0_75S25R.xlsx,25Resistant_Untreated,N Samples,5.0,3.0
ce0_75S25R.xlsx,25Resistant_Untreated,Mean Cells,5.0,186.27098766666666
ce0_75S25R.xlsx,25Resistant_Untreated,SD Cells,5.0,16.548122182898446
ce0_75S25R.xlsx,25Resistant_Untreated,SEM Cells,5.0,9.554062796879236
ce0_75S25R.xlsx,25Resistant_Untreated,N Samples,6.0,3.0
ce0_75S25R.xlsx,25Resistant_Untreated,Mean Cells,6.0,147.97361113333332
ce0_75S25R.xlsx,25Resistant_Untreated,SD Cells,6.0,17.831046443431514
ce0_75S25R.xlsx,25Resistant_Untreated,SEM Cells,6.0,10.294759464047905
ce0_75S25R.xlsx,25Resistant_Untreated,N Samples,7.0,3.0
ce0_75S25R.xlsx,25Resistant_Untreated,Mean Cells,7.0,231.45547840000003
ce0_75S25R.xlsx,25Resistant_Untreated,SD Cells,7.0,37.35653608070299
ce0_75S25R.xlsx,25Resistant_Untreated,SEM Cells,7.0,21.56780616218584
ce0_75S25R.xlsx,25Resistant_Untreated,N Samples,8.0,3.0
ce0_75S25R.xlsx,25Resistant_Untreated,Mean Cells,8.0,339.9123456666666
ce0_75S25R.xlsx,25Resistant_Untreated,SD Cells,8.0,21.08702582191596
ce0_75S25R.xlsx,25Resistant_Untreated,SEM Cells,8.0,12.174600034691771
ce0_75S25R.xlsx,25Resistant_Untreated,N Samples,9.0,3.0
ce0_75S25R.xlsx,25Resistant_Untreated,Mean Cells,9.0,329.4054012
ce0_75S25R.xlsx,25Resistant_Untreated,SD Cells,9.0,11.339626098951367
ce0_75S25R.xlsx,25Resistant_Untreated,SEM Cells,9.0,6.546936180739278
ce0_75S25R.xlsx,25Resistant_Untreated,N Samples,10.0,3.0
ce0_75S25R.xlsx,25Resistant_Untreated,Mean Cells,10.0,263.0547068
ce0_75S25R.xlsx,25Resistant_Untreated,SD Cells,10.0,16.53693037809437
ce0_75S25R.xlsx,25Resistant_Untreated,SEM Cells,10.0,9.547601205362886
ce0_75S25R.xlsx,25Resistant_Untreated,N Samples,11.0,3.0
ce0_75S25R.xlsx,25Resistant_Untreated,Mean Cells,11.0,325.77314813333334
ce0_75S25R.xlsx,25Resistant_Untreated,SD Cells,11.0,23.406225856621944
ce0_75S25R.xlsx,25Resistant_Untreated,SEM Cells,11.0,13.513590799033858
ce0_75S25R.xlsx,25Resistant_Untreated,N Samples,12.0,3.0
ce0_75S25R.xlsx,25Resistant_Untreated,Mean Cells,12.0,224.2261188
ce0_75S25R.xlsx,25Resistant_Untreated,SD Cells,12.0,21.32744013924505
ce0_75S25R.xlsx,25Resistant_Untreated,SEM Cells,12.0,12.31340330551876
ce0_75S25R.xlsx,25Resistant_Untreated,N Samples,13.0,3.0
ce0_75S25R.xlsx,25Resistant_Untreated,Mean Cells,13.0,250.1449845666667
ce0_75S25R.xlsx,25Resistant_Untreated,SD Cells,13.0,33.762498198819756
ce0_75S25R.xlsx,25Resistant_Untreated,SEM Cells,13.0,19.49278742360284
ce0_75S25R.xlsx,25Resistant_Untreated,N Samples,14.0,3.0
ce0_75S25R.xlsx,25Resistant_Untreated,Mean Cells,14.0,166.3991898
ce0_75S25R.xlsx,25Resistant_Untreated,SD Cells,14.0,10.71481548853415
ce0_75S25R.xlsx,25Resistant_Untreated,SEM Cells,14.0,6.1862016066223635
ce1_25S75R.xlsx,25Sensitive_Treated,N Samples,0.0,3.0
ce1_25S75R.xlsx,25Sensitive_Treated,Mean Cells,0.0,24.95
ce1_25S75R.xlsx,25Sensitive_Treated,SD Cells,0.0,0.0
ce1_25S75R.xlsx,25Sensitive_Treated,SEM Cells,0.0,0.0
ce1_25S75R.xlsx,25Sensitive_Treated,N Samples,1.0,3.0
ce1_25S75R.xlsx,25Sensitive_Treated,Mean Cells,1.0,119.54895833333335
ce1_25S75R.xlsx,25Sensitive_Treated,SD Cells,1.0,18.831914842283414
ce1_25S75R.xlsx,25Sensitive_Treated,SEM Cells,1.0,10.872611103548438
ce1_25S75R.xlsx,25Sensitive_Treated,N Samples,2.0,3.0
ce1_25S75R.xlsx,25Sensitive_Treated,Mean Cells,2.0,194.13510800000003
ce1_25S75R.xlsx,25Sensitive_Treated,SD Cells,2.0,34.32773787305931
ce1_25S75R.xlsx,25Sensitive_Treated,SEM Cells,2.0,19.819128701681706
ce1_25S75R.xlsx,25Sensitive_Treated,N Samples,3.0,3.0
ce1_25S75R.xlsx,25Sensitive_Treated,Mean Cells,3.0,325.6793209666667
ce1_25S75R.xlsx,25Sensitive_Treated,SD Cells,3.0,54.24231660582136
ce1_25S75R.xlsx,25Sensitive_Treated,SEM Cells,3.0,31.316816093839872
ce1_25S75R.xlsx,25Sensitive_Treated,N Samples,4.0,3.0
ce1_25S75R.xlsx,25Sensitive_Treated,Mean Cells,4.0,380.8195602
ce1_25S75R.xlsx,25Sensitive_Treated,SD Cells,4.0,103.3986535411707
ce1_25S75R.xlsx,25Sensitive_Treated,SEM Cells,4.0,59.69724045583976
ce1_25S75R.xlsx,25Sensitive_Treated,N Samples,5.0,3.0
ce1_25S75R.xlsx,25Sensitive_Treated,Mean Cells,5.0,557.2538966000001
ce1_25S75R.xlsx,25Sensitive_Treated,SD Cells,5.0,119.16093858413046
ce1_25S75R.xlsx,25Sensitive_Treated,SEM Cells,5.0,68.79759996843619
ce1_25S75R.xlsx,25Sensitive_Treated,N Samples,6.0,3.0
ce1_25S75R.xlsx,25Sensitive_Treated,Mean Cells,6.0,505.4315200666667
ce1_25S75R.xlsx,25Sensitive_Treated,SD Cells,6.0,68.98664064139848
ce1_25S75R.xlsx,25Sensitive_Treated,SEM Cells,6.0,39.829455544799394
ce1_25S75R.xlsx,25Sensitive_Treated,N Samples,7.0,3.0
ce1_25S75R.xlsx,25Sensitive_Treated,Mean Cells,7.0,799.1715663666665
ce1_25S75R.xlsx,25Sensitive_Treated,SD Cells,7.0,181.2973115345595
ce1_25S75R.xlsx,25Sensitive_Treated,SEM Cells,7.0,104.67205161783338
ce1_25S75R.xlsx,25Sensitive_Treated,N Samples,8.0,3.0
ce1_25S75R.xlsx,25Sensitive_Treated,Mean Cells,8.0,450.8604166666667
ce1_25S75R.xlsx,25Sensitive_Treated,SD Cells,8.0,132.37618931448515
ce1_25S75R.xlsx,25Sensitive_Treated,SEM Cells,8.0,76.42742853501487
ce1_25S75R.xlsx,25Sensitive_Treated,N Samples,9.0,3.0
ce1_25S75R.xlsx,25Sensitive_Treated,Mean Cells,9.0,453.6402392333334
ce1_25S75R.xlsx,25Sensitive_Treated,SD Cells,9.0,130.82901852036773
ce1_25S75R.xlsx,25Sensitive_Treated,SEM Cells,9.0,75.53416906054885
ce1_25S75R.xlsx,25Sensitive_Treated,N Samples,10.0,3.0
ce1_25S75R.xlsx,25Sensitive_Treated,Mean Cells,10.0,447.41022376666666
ce1_25S75R.xlsx,25Sensitive_Treated,SD Cells,10.0,221.66738323008235
ce1_25S75R.xlsx,25Sensitive_Treated,SEM Cells,10.0,127.97972337844799
ce1_25S75R.xlsx,25Sensitive_Treated,N Samples,11.0,3.0
ce1_25S75R.xlsx,25Sensitive_Treated,Mean Cells,11.0,785.971798
ce1_25S75R.xlsx,25Sensitive_Treated,SD Cells,11.0,516.0640072913118
ce1_25S75R.xlsx,25Sensitive_Treated,SEM Cells,11.0,297.94969352871584
ce1_25S75R.xlsx,25Sensitive_Treated,N Samples,12.0,3.0
ce1_25S75R.xlsx,25Sensitive_Treated,Mean Cells,12.0,791.0160493666666
ce1_25S75R.xlsx,25Sensitive_Treated,SD Cells,12.0,150.56499061901079
ce1_25S75R.xlsx,25Sensitive_Treated,SEM Cells,12.0,86.92873786441936
ce1_25S75R.xlsx,25Sensitive_Treated,N Samples,13.0,3.0
ce1_25S75R.xlsx,25Sensitive_Treated,Mean Cells,13.0,1477.6887729999999
ce1_25S75R.xlsx,25Sensitive_Treated,SD Cells,13.0,832.6940435056617
ce1_25S75R.xlsx,25Sensitive_Treated,SEM Cells,13.0,480.7561301705918
ce1_25S75R.xlsx,25Sensitive_Treated,N Samples,14.0,3.0
ce1_25S75R.xlsx,25Sensitive_Treated,Mean Cells,14.0,672.1098764333333
ce1_25S75R.xlsx,25Sensitive_Treated,SD Cells,14.0,318.7251119653119
ce1_25S75R.xlsx,25Sensitive_Treated,SEM Cells,14.0,184.01602919066644
ce1_25S75R.xlsx,75Resistant_Treated,N Samples,0.0,3.0
ce1_25S75R.xlsx,75Resistant_Treated,Mean Cells,0.0,74.85
ce1_25S75R.xlsx,75Resistant_Treated,SD Cells,0.0,0.0
ce1_25S75R.xlsx,75Resistant_Treated,SEM Cells,0.0,0.0
ce1_25S75R.xlsx,75Resistant_Treated,N Samples,1.0,3.0
ce1_25S75R.xlsx,75Resistant_Treated,Mean Cells,1.0,104.86543210666667
ce1_25S75R.xlsx,75Resistant_Treated,SD Cells,1.0,11.329896124638463
